c_input,L_input,gamma_input,h_input,u_input,phi_input,beta_input,elevation_input,slope_type_input,c_day-1,L_day-1,gamma_day-1,h_day-1,u_day-1,phi_day-1,beta_day-1,elevation_day-1,slope_type_day-1,c_day0,L_day0,gamma_day0,h_day0,u_day0,phi_day0,beta_day0,elevation_day0,slope_type_day0,c_day+1,L_day+1,gamma_day+1,h_day+1,u_day+1,phi_day+1,beta_day+1,elevation_day+1,slope_type_day+1,FS_day1,FS_day2,FS_day3
24.86373774747933,22.715678286863906,18.560946745772306,11.275007961534202,27.989815532873347,31.667141297312828,38.08489124652989,223.63284332577123,0.0,68.27098485602951,93.23906380704335,19.51275991444497,7.984882084391552,34.22751770725921,19.800584228408614,34.438751680777514,761.1511902671274,0.0,24.86373774747933,22.715678286863906,18.560946745772306,11.275007961534202,27.989815532873347,31.667141297312828,38.08489124652989,223.63284332577123,0.0,22.72774770449704,75.7936213797472,21.384925789884377,16.264096975449775,23.420380710787917,30.584489148997676,25.4055360022531,1213.8515540207188,1.0,1.3103252499548028,0.8771698091482713,1.2852264158113214
22.72774770449704,75.7936213797472,21.384925789884377,16.264096975449775,23.420380710787917,30.584489148997676,25.4055360022531,1213.8515540207188,1.0,24.86373774747933,22.715678286863906,18.560946745772306,11.275007961534202,27.989815532873347,31.667141297312828,38.08489124652989,223.63284332577123,0.0,22.72774770449704,75.7936213797472,21.384925789884377,16.264096975449775,23.420380710787917,30.584489148997676,25.4055360022531,1213.8515540207188,1.0,22.83831568974037,43.78792058980406,22.88778254298348,6.520593463297387,20.64543970853688,30.061729261431662,38.50837670834221,408.0998480772406,2.0,0.8771698091482713,1.2852264158113214,1.95929660703172
22.83831568974037,43.78792058980406,22.88778254298348,6.520593463297387,20.64543970853688,30.061729261431662,38.50837670834221,408.0998480772406,2.0,22.72774770449704,75.7936213797472,21.384925789884377,16.264096975449775,23.420380710787917,30.584489148997676,25.4055360022531,1213.8515540207188,1.0,22.83831568974037,43.78792058980406,22.88778254298348,6.520593463297387,20.64543970853688,30.061729261431662,38.50837670834221,408.0998480772406,2.0,31.29695700716764,93.95169563012243,18.539180374665488,9.167791641345683,30.447452542846378,27.244646699706017,26.070669113680893,1354.4381095898568,2.0,1.2852264158113214,1.95929660703172,0.9406108212220565
31.29695700716764,93.95169563012243,18.539180374665488,9.167791641345683,30.447452542846378,27.244646699706017,26.070669113680893,1354.4381095898568,2.0,22.83831568974037,43.78792058980406,22.88778254298348,6.520593463297387,20.64543970853688,30.061729261431662,38.50837670834221,408.0998480772406,2.0,31.29695700716764,93.95169563012243,18.539180374665488,9.167791641345683,30.447452542846378,27.244646699706017,26.070669113680893,1354.4381095898568,2.0,46.73295021425665,97.68465961322943,20.925047608844448,9.144786626987804,10.84094373506259,28.21641509973189,21.82571483799724,1370.6951194790743,1.0,1.95929660703172,0.9406108212220565,1.272476130855358
46.73295021425665,97.68465961322943,20.925047608844448,9.144786626987804,10.84094373506259,28.21641509973189,21.82571483799724,1370.6951194790743,1.0,31.29695700716764,93.95169563012243,18.539180374665488,9.167791641345683,30.447452542846378,27.244646699706017,26.070669113680893,1354.4381095898568,2.0,46.73295021425665,97.68465961322943,20.925047608844448,9.144786626987804,10.84094373506259,28.21641509973189,21.82571483799724,1370.6951194790743,1.0,40.2361513049481,95.54131912907471,18.188585796558442,11.480283913917589,16.90116122448582,23.3610631779526,35.44609385658686,1417.7996622175172,2.0,0.9406108212220565,1.272476130855358,1.8758839729873
40.2361513049481,95.54131912907471,18.188585796558442,11.480283913917589,16.90116122448582,23.3610631779526,35.44609385658686,1417.7996622175172,2.0,46.73295021425665,97.68465961322943,20.925047608844448,9.144786626987804,10.84094373506259,28.21641509973189,21.82571483799724,1370.6951194790743,1.0,40.2361513049481,95.54131912907471,18.188585796558442,11.480283913917589,16.90116122448582,23.3610631779526,35.44609385658686,1417.7996622175172,2.0,30.386039813862933,57.9371373325971,20.39198152742966,19.705531114132775,22.059258958461065,27.982817316057577,24.78948131374267,804.3342091994805,2.0,1.272476130855358,1.8758839729873,1.6087572513805912
30.386039813862933,57.9371373325971,20.39198152742966,19.705531114132775,22.059258958461065,27.982817316057577,24.78948131374267,804.3342091994805,2.0,40.2361513049481,95.54131912907471,18.188585796558442,11.480283913917589,16.90116122448582,23.3610631779526,35.44609385658686,1417.7996622175172,2.0,30.386039813862933,57.9371373325971,20.39198152742966,19.705531114132775,22.059258958461065,27.982817316057577,24.78948131374267,804.3342091994805,2.0,52.829702630566565,88.96341207914507,19.783594920130017,6.012538200257329,14.980476179562697,19.938897641961958,24.15707531693569,1031.7859879362843,0.0,1.8758839729873,1.6087572513805912,0.8500419088990898
52.829702630566565,88.96341207914507,19.783594920130017,6.012538200257329,14.980476179562697,19.938897641961958,24.15707531693569,1031.7859879362843,0.0,30.386039813862933,57.9371373325971,20.39198152742966,19.705531114132775,22.059258958461065,27.982817316057577,24.78948131374267,804.3342091994805,2.0,52.829702630566565,88.96341207914507,19.783594920130017,6.012538200257329,14.980476179562697,19.938897641961958,24.15707531693569,1031.7859879362843,0.0,19.76457024564293,87.56395188280563,22.83203197778922,12.780514915708926,15.53453943906911,35.129359934009415,24.70937468229485,1178.848026089412,0.0,1.6087572513805912,0.8500419088990898,0.6084539128400079
19.76457024564293,87.56395188280563,22.83203197778922,12.780514915708926,15.53453943906911,35.129359934009415,24.70937468229485,1178.848026089412,0.0,52.829702630566565,88.96341207914507,19.783594920130017,6.012538200257329,14.980476179562697,19.938897641961958,24.15707531693569,1031.7859879362843,0.0,19.76457024564293,87.56395188280563,22.83203197778922,12.780514915708926,15.53453943906911,35.129359934009415,24.70937468229485,1178.848026089412,0.0,30.45012539746527,45.528037859460454,20.6511636361788,7.690470230183157,12.22967869507087,19.644423867467694,35.40355005609236,239.97119704317512,0.0,0.8500419088990898,0.6084539128400079,1.8589521208818176
30.45012539746527,45.528037859460454,20.6511636361788,7.690470230183157,12.22967869507087,19.644423867467694,35.40355005609236,239.97119704317512,0.0,19.76457024564293,87.56395188280563,22.83203197778922,12.780514915708926,15.53453943906911,35.129359934009415,24.70937468229485,1178.848026089412,0.0,30.45012539746527,45.528037859460454,20.6511636361788,7.690470230183157,12.22967869507087,19.644423867467694,35.40355005609236,239.97119704317512,0.0,35.645329030558415,86.3132379320542,19.097038232520912,19.56014818114616,20.183881767274226,17.12415724723666,34.958246250641565,921.387932746371,1.0,0.6084539128400079,1.8589521208818176,2.626593828309302
35.645329030558415,86.3132379320542,19.097038232520912,19.56014818114616,20.183881767274226,17.12415724723666,34.958246250641565,921.387932746371,1.0,30.45012539746527,45.528037859460454,20.6511636361788,7.690470230183157,12.22967869507087,19.644423867467694,35.40355005609236,239.97119704317512,0.0,35.645329030558415,86.3132379320542,19.097038232520912,19.56014818114616,20.183881767274226,17.12415724723666,34.958246250641565,921.387932746371,1.0,41.92489889519251,22.96061077723941,17.6845747093276,6.699552570911963,29.919533952513945,25.906150658928937,22.105599773206336,99.73195688980192,2.0,1.8589521208818176,2.626593828309302,1.1265636437420803
41.92489889519251,22.96061077723941,17.6845747093276,6.699552570911963,29.919533952513945,25.906150658928937,22.105599773206336,99.73195688980192,2.0,35.645329030558415,86.3132379320542,19.097038232520912,19.56014818114616,20.183881767274226,17.12415724723666,34.958246250641565,921.387932746371,1.0,41.92489889519251,22.96061077723941,17.6845747093276,6.699552570911963,29.919533952513945,25.906150658928937,22.105599773206336,99.73195688980192,2.0,64.96231729751095,67.70159027856424,17.90748097240961,11.05401503542387,7.851964852214637,31.457685987651548,19.99899579611575,771.4708209136526,2.0,2.626593828309302,1.1265636437420803,1.0924189029013673
64.96231729751095,67.70159027856424,17.90748097240961,11.05401503542387,7.851964852214637,31.457685987651548,19.99899579611575,771.4708209136526,2.0,41.92489889519251,22.96061077723941,17.6845747093276,6.699552570911963,29.919533952513945,25.906150658928937,22.105599773206336,99.73195688980192,2.0,64.96231729751095,67.70159027856424,17.90748097240961,11.05401503542387,7.851964852214637,31.457685987651548,19.99899579611575,771.4708209136526,2.0,23.977164751085184,38.40070698301624,18.35190157970741,16.068274772519093,32.77072331761701,25.942920623338534,24.757840721173878,274.52188834932974,0.0,1.1265636437420803,1.0924189029013673,2.294442027239865
23.977164751085184,38.40070698301624,18.35190157970741,16.068274772519093,32.77072331761701,25.942920623338534,24.757840721173878,274.52188834932974,0.0,64.96231729751095,67.70159027856424,17.90748097240961,11.05401503542387,7.851964852214637,31.457685987651548,19.99899579611575,771.4708209136526,2.0,23.977164751085184,38.40070698301624,18.35190157970741,16.068274772519093,32.77072331761701,25.942920623338534,24.757840721173878,274.52188834932974,0.0,45.996410688952814,29.645350862182305,18.50579996804179,15.56831642041168,24.42898022743981,21.918853298782714,27.18317529211327,315.2382426450228,0.0,1.0924189029013673,2.294442027239865,0.7015696067309384
45.996410688952814,29.645350862182305,18.50579996804179,15.56831642041168,24.42898022743981,21.918853298782714,27.18317529211327,315.2382426450228,0.0,23.977164751085184,38.40070698301624,18.35190157970741,16.068274772519093,32.77072331761701,25.942920623338534,24.757840721173878,274.52188834932974,0.0,45.996410688952814,29.645350862182305,18.50579996804179,15.56831642041168,24.42898022743981,21.918853298782714,27.18317529211327,315.2382426450228,0.0,51.46901982034297,26.156256130336732,22.103696347046828,11.340929553408984,28.991289231121026,28.95427959726102,17.15011631883991,579.3189717042723,1.0,2.294442027239865,0.7015696067309384,2.095201307316416
51.46901982034297,26.156256130336732,22.103696347046828,11.340929553408984,28.991289231121026,28.95427959726102,17.15011631883991,579.3189717042723,1.0,45.996410688952814,29.645350862182305,18.50579996804179,15.56831642041168,24.42898022743981,21.918853298782714,27.18317529211327,315.2382426450228,0.0,51.46901982034297,26.156256130336732,22.103696347046828,11.340929553408984,28.991289231121026,28.95427959726102,17.15011631883991,579.3189717042723,1.0,13.25152889039984,75.70310207025118,20.36733672969515,10.197862519290773,19.910483549420395,23.675058385305,33.81865254146771,677.0338917389294,2.0,0.7015696067309384,2.095201307316416,2.555446919690637
13.25152889039984,75.70310207025118,20.36733672969515,10.197862519290773,19.910483549420395,23.675058385305,33.81865254146771,677.0338917389294,2.0,51.46901982034297,26.156256130336732,22.103696347046828,11.340929553408984,28.991289231121026,28.95427959726102,17.15011631883991,579.3189717042723,1.0,13.25152889039984,75.70310207025118,20.36733672969515,10.197862519290773,19.910483549420395,23.675058385305,33.81865254146771,677.0338917389294,2.0,52.528139633100686,47.18999710144529,20.1403454682462,10.96418567829306,27.503567848418157,38.32169225316583,24.59448297197269,953.6000155716715,1.0,2.095201307316416,2.555446919690637,2.2119556461141667
52.528139633100686,47.18999710144529,20.1403454682462,10.96418567829306,27.503567848418157,38.32169225316583,24.59448297197269,953.6000155716715,1.0,13.25152889039984,75.70310207025118,20.36733672969515,10.197862519290773,19.910483549420395,23.675058385305,33.81865254146771,677.0338917389294,2.0,52.528139633100686,47.18999710144529,20.1403454682462,10.96418567829306,27.503567848418157,38.32169225316583,24.59448297197269,953.6000155716715,1.0,21.936688658110405,77.98134172230093,17.688613231215307,8.96414394737959,1.5508135095418851,38.0661284900893,20.021366452598787,157.9212067358477,2.0,2.555446919690637,2.2119556461141667,2.410853439837469
21.936688658110405,77.98134172230093,17.688613231215307,8.96414394737959,1.5508135095418851,38.0661284900893,20.021366452598787,157.9212067358477,2.0,52.528139633100686,47.18999710144529,20.1403454682462,10.96418567829306,27.503567848418157,38.32169225316583,24.59448297197269,953.6000155716715,1.0,21.936688658110405,77.98134172230093,17.688613231215307,8.96414394737959,1.5508135095418851,38.0661284900893,20.021366452598787,157.9212067358477,2.0,14.553611508969567,25.22850726391539,22.16083816009661,8.079994080601997,28.824934442504198,27.559295499302387,13.204629788919718,780.3530537942947,1.0,2.2119556461141667,2.410853439837469,1.574659585676989
14.553611508969567,25.22850726391539,22.16083816009661,8.079994080601997,28.824934442504198,27.559295499302387,13.204629788919718,780.3530537942947,1.0,21.936688658110405,77.98134172230093,17.688613231215307,8.96414394737959,1.5508135095418851,38.0661284900893,20.021366452598787,157.9212067358477,2.0,14.553611508969567,25.22850726391539,22.16083816009661,8.079994080601997,28.824934442504198,27.559295499302387,13.204629788919718,780.3530537942947,1.0,76.42198760773333,45.223227026448825,21.336885819250902,12.24559546338335,2.364721208902462,23.19709985045646,17.16535481210821,314.80643886699664,0.0,2.410853439837469,1.574659585676989,1.745531014963887
76.42198760773333,45.223227026448825,21.336885819250902,12.24559546338335,2.364721208902462,23.19709985045646,17.16535481210821,314.80643886699664,0.0,14.553611508969567,25.22850726391539,22.16083816009661,8.079994080601997,28.824934442504198,27.559295499302387,13.204629788919718,780.3530537942947,1.0,76.42198760773333,45.223227026448825,21.336885819250902,12.24559546338335,2.364721208902462,23.19709985045646,17.16535481210821,314.80643886699664,0.0,77.59424231521916,63.15930339002698,17.40601017140001,9.028006341014109,31.257054796337325,33.42831034891598,38.47843515267951,882.2640037960257,1.0,1.574659585676989,1.745531014963887,2.2231639373022305
77.59424231521916,63.15930339002698,17.40601017140001,9.028006341014109,31.257054796337325,33.42831034891598,38.47843515267951,882.2640037960257,1.0,76.42198760773333,45.223227026448825,21.336885819250902,12.24559546338335,2.364721208902462,23.19709985045646,17.16535481210821,314.80643886699664,0.0,77.59424231521916,63.15930339002698,17.40601017140001,9.028006341014109,31.257054796337325,33.42831034891598,38.47843515267951,882.2640037960257,1.0,66.58781436815228,83.25785318711709,21.24701058337861,9.311924973458751,34.72673340611387,15.917823587076667,19.152990604585796,974.236687778716,1.0,1.745531014963887,2.2231639373022305,1.0860565121692032
66.58781436815228,83.25785318711709,21.24701058337861,9.311924973458751,34.72673340611387,15.917823587076667,19.152990604585796,974.236687778716,1.0,77.59424231521916,63.15930339002698,17.40601017140001,9.028006341014109,31.257054796337325,33.42831034891598,38.47843515267951,882.2640037960257,1.0,66.58781436815228,83.25785318711709,21.24701058337861,9.311924973458751,34.72673340611387,15.917823587076667,19.152990604585796,974.236687778716,1.0,31.322963842135948,45.5002002345656,20.261229304055878,14.851340952118356,10.998293714010446,26.869225151091282,15.065778681011059,857.2284220016381,0.0,2.2231639373022305,1.0860565121692032,2.6693736765879965
31.322963842135948,45.5002002345656,20.261229304055878,14.851340952118356,10.998293714010446,26.869225151091282,15.065778681011059,857.2284220016381,0.0,66.58781436815228,83.25785318711709,21.24701058337861,9.311924973458751,34.72673340611387,15.917823587076667,19.152990604585796,974.236687778716,1.0,31.322963842135948,45.5002002345656,20.261229304055878,14.851340952118356,10.998293714010446,26.869225151091282,15.065778681011059,857.2284220016381,0.0,16.83704798044687,70.07131011496072,17.49035207448067,19.528059975498383,8.150830913716984,23.408084856758336,23.820183749649797,1120.528490193546,2.0,1.0860565121692032,2.6693736765879965,3.0561870827592634
16.83704798044687,70.07131011496072,17.49035207448067,19.528059975498383,8.150830913716984,23.408084856758336,23.820183749649797,1120.528490193546,2.0,31.322963842135948,45.5002002345656,20.261229304055878,14.851340952118356,10.998293714010446,26.869225151091282,15.065778681011059,857.2284220016381,0.0,16.83704798044687,70.07131011496072,17.49035207448067,19.528059975498383,8.150830913716984,23.408084856758336,23.820183749649797,1120.528490193546,2.0,57.89631185585098,90.87821985889497,19.74980384917194,14.054558008390627,27.022354371173385,38.01339712756386,19.21263230080746,536.6334041493069,2.0,2.6693736765879965,3.0561870827592634,1.5885747894084181
57.89631185585098,90.87821985889497,19.74980384917194,14.054558008390627,27.022354371173385,38.01339712756386,19.21263230080746,536.6334041493069,2.0,16.83704798044687,70.07131011496072,17.49035207448067,19.528059975498383,8.150830913716984,23.408084856758336,23.820183749649797,1120.528490193546,2.0,57.89631185585098,90.87821985889497,19.74980384917194,14.054558008390627,27.022354371173385,38.01339712756386,19.21263230080746,536.6334041493069,2.0,40.81067456177209,69.26905505458436,19.90817772278028,6.1546920059744945,9.60289559128861,15.300075681817063,11.054777508135825,1159.4045578680398,0.0,3.0561870827592634,1.5885747894084181,1.5787146306393331
40.81067456177209,69.26905505458436,19.90817772278028,6.1546920059744945,9.60289559128861,15.300075681817063,11.054777508135825,1159.4045578680398,0.0,57.89631185585098,90.87821985889497,19.74980384917194,14.054558008390627,27.022354371173385,38.01339712756386,19.21263230080746,536.6334041493069,2.0,40.81067456177209,69.26905505458436,19.90817772278028,6.1546920059744945,9.60289559128861,15.300075681817063,11.054777508135825,1159.4045578680398,0.0,18.542676439134517,38.6367579802907,17.994647240979653,6.1337542078110046,30.42912102785492,28.820371892958725,19.69435651838252,677.5122684768808,1.0,1.5885747894084181,1.5787146306393331,1.1412396912004132
18.542676439134517,38.6367579802907,17.994647240979653,6.1337542078110046,30.42912102785492,28.820371892958725,19.69435651838252,677.5122684768808,1.0,40.81067456177209,69.26905505458436,19.90817772278028,6.1546920059744945,9.60289559128861,15.300075681817063,11.054777508135825,1159.4045578680398,0.0,18.542676439134517,38.6367579802907,17.994647240979653,6.1337542078110046,30.42912102785492,28.820371892958725,19.69435651838252,677.5122684768808,1.0,44.66238370778891,21.952062524523043,22.674188882001694,19.27134831268349,4.496648133354208,33.516589526665655,26.323258718184057,752.0675225677653,1.0,1.5787146306393331,1.1412396912004132,2.238948443878868
44.66238370778891,21.952062524523043,22.674188882001694,19.27134831268349,4.496648133354208,33.516589526665655,26.323258718184057,752.0675225677653,1.0,18.542676439134517,38.6367579802907,17.994647240979653,6.1337542078110046,30.42912102785492,28.820371892958725,19.69435651838252,677.5122684768808,1.0,44.66238370778891,21.952062524523043,22.674188882001694,19.27134831268349,4.496648133354208,33.516589526665655,26.323258718184057,752.0675225677653,1.0,12.407196478065288,89.60790991207439,22.09985222888397,9.459361854610005,5.282476676898181,27.125449688101032,26.551371160599007,989.7480845285536,1.0,1.1412396912004132,2.238948443878868,1.9751008738658786
12.407196478065288,89.60790991207439,22.09985222888397,9.459361854610005,5.282476676898181,27.125449688101032,26.551371160599007,989.7480845285536,1.0,44.66238370778891,21.952062524523043,22.674188882001694,19.27134831268349,4.496648133354208,33.516589526665655,26.323258718184057,752.0675225677653,1.0,12.407196478065288,89.60790991207439,22.09985222888397,9.459361854610005,5.282476676898181,27.125449688101032,26.551371160599007,989.7480845285536,1.0,73.65242814551475,21.701552868030973,21.01413402397465,6.381004791237132,34.29115287342093,17.13507575406804,20.69676763530666,76.61965679887474,2.0,2.238948443878868,1.9751008738658786,0.9528938921215169
73.65242814551475,21.701552868030973,21.01413402397465,6.381004791237132,34.29115287342093,17.13507575406804,20.69676763530666,76.61965679887474,2.0,12.407196478065288,89.60790991207439,22.09985222888397,9.459361854610005,5.282476676898181,27.125449688101032,26.551371160599007,989.7480845285536,1.0,73.65242814551475,21.701552868030973,21.01413402397465,6.381004791237132,34.29115287342093,17.13507575406804,20.69676763530666,76.61965679887474,2.0,28.114598712001182,89.97613381473596,19.773773366003642,13.985668807255724,23.910522541180157,39.311534750697554,23.41908268757802,998.2916210593601,1.0,1.9751008738658786,0.9528938921215169,1.7380744029082014
28.114598712001182,89.97613381473596,19.773773366003642,13.985668807255724,23.910522541180157,39.311534750697554,23.41908268757802,998.2916210593601,1.0,73.65242814551475,21.701552868030973,21.01413402397465,6.381004791237132,34.29115287342093,17.13507575406804,20.69676763530666,76.61965679887474,2.0,28.114598712001182,89.97613381473596,19.773773366003642,13.985668807255724,23.910522541180157,39.311534750697554,23.41908268757802,998.2916210593601,1.0,56.37655990477874,62.31497072217696,19.47059324950705,14.354731674353992,29.794165630584395,27.95026078440245,38.96553754704299,946.9484661545673,2.0,0.9528938921215169,1.7380744029082014,1.8961954886722148
56.37655990477874,62.31497072217696,19.47059324950705,14.354731674353992,29.794165630584395,27.95026078440245,38.96553754704299,946.9484661545673,2.0,28.114598712001182,89.97613381473596,19.773773366003642,13.985668807255724,23.910522541180157,39.311534750697554,23.41908268757802,998.2916210593601,1.0,56.37655990477874,62.31497072217696,19.47059324950705,14.354731674353992,29.794165630584395,27.95026078440245,38.96553754704299,946.9484661545673,2.0,31.819775326258767,95.1254158810317,20.905840802905725,14.727572301780322,12.027198829951612,30.354656107975284,21.32045431690935,499.2783192922559,1.0,1.7380744029082014,1.8961954886722148,3.092972582589485
31.819775326258767,95.1254158810317,20.905840802905725,14.727572301780322,12.027198829951612,30.354656107975284,21.32045431690935,499.2783192922559,1.0,56.37655990477874,62.31497072217696,19.47059324950705,14.354731674353992,29.794165630584395,27.95026078440245,38.96553754704299,946.9484661545673,2.0,31.819775326258767,95.1254158810317,20.905840802905725,14.727572301780322,12.027198829951612,30.354656107975284,21.32045431690935,499.2783192922559,1.0,46.40476148244676,83.90265886189323,20.272591216441434,9.01103041786312,24.00044748370055,20.915244567687683,17.74680439779949,174.40171310425973,0.0,1.8961954886722148,3.092972582589485,1.1833573074011725
46.40476148244676,83.90265886189323,20.272591216441434,9.01103041786312,24.00044748370055,20.915244567687683,17.74680439779949,174.40171310425973,0.0,31.819775326258767,95.1254158810317,20.905840802905725,14.727572301780322,12.027198829951612,30.354656107975284,21.32045431690935,499.2783192922559,1.0,46.40476148244676,83.90265886189323,20.272591216441434,9.01103041786312,24.00044748370055,20.915244567687683,17.74680439779949,174.40171310425973,0.0,48.26971955402958,99.834728842667,17.373638635291314,5.226660263217125,21.204222128492304,27.087452127670097,17.304011322002804,181.85640237390965,0.0,3.092972582589485,1.1833573074011725,1.280422834217396
